medcode,readterm,cci_1mi,cci_1ccf,cci_1pad,cci_1stroke,cci_1dement,cci_1resp,cci_1ctd,cci_1peptic,cci_1liver,cci_2hemi,cci_2renal,cci_2diabcomp,cci_2cancer,cci_2leuk,cci_2lymph,cci_3liver,cci_6mets,cci_6hiv
94965,Chronic kidney disease stage 3A,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
95121,Chronic kidney disease stage 2 without proteinuria,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
95122,Chronic kidney disease stage 4 with proteinuria,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
95123,Chronic kidney disease stage 3 without proteinuria,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
95145,CKD stage 3 with proteinuria,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
95175,Chronic kidney disease stage 3A without proteinuria,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
95176,CKD stage 3A without proteinuria,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
95177,Chronic kidney disease stage 3B without proteinuria,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
95178,Chronic kidney disease stage 3B with proteinuria,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
95179,Chronic kidney disease stage 3B,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
95180,CKD stage 3B with proteinuria,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
95188,CKD stage 3 without proteinuria,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
95405,Chronic kidney disease stage 5 without proteinuria,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
95406,Chronic kidney disease stage 4 without proteinuria,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
95408,Chronic kidney disease stage 3A with proteinuria,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
95508,Chronic kidney disease stage 5 with proteinuria,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
95571,CKD stage 3A with proteinuria,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
97587,CKD stage 4 without proteinuria,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
97683,CKD stage 5 without proteinuria,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
99160,CKD stage 5 with proteinuria,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
99312,CKD stage 4 with proteinuria,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
100633,CKD stage 3B without proteinuria,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
105151,chronic kidney disease stage 5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2994,Peritoneal dialysis,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2995,Acquired arteriovenous fistula,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2996,Haemodialysis NEC,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
3205,Creation of arteriovenous fistula NEC,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
8037,Insertion of ambulatory peritoneal dialysis catheter,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
9765,Ligation of acquired arteriovenous fistula,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
11773,Dialysis for renal failure,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
18779,Repair of acquired arteriovenous fistula,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
20073,Renal dialysis,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
20196,H/O: renal dialysis,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
22252,[V]Renal dialysis status,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
23773,Removal of ambulatory peritoneal dialysis catheter,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
24151,Arteriovenous shunt,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
25521,Creation of brachial-cephalic fistula,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
28158,Kidney dialysis with complication  without blame,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
28269,Creation of radial-cephalic fistula,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
30709,Insertion of temporary peritoneal dialysis catheter,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
30756,Continuous ambulatory peritoneal dialysis,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
31478,Removal of infected arteriovenous shunt,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
31549,Compensation for renal failure,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
35921,Failure of sterile precautions during perfusion,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
36442,Placement ambulatory dialysis apparatus - compens renal fail,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
44422,H/O: kidney dialysis,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
45160,[V]Aftercare involving peritoneal dialysis,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
46145,[V]Aftercare involving renal dialysis NOS,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
46438,[X] Peritoneal dialysis associated peritonitis,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
48022,Other specified compensation for renal failure,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
48639,Mechanical complication of dialysis catheter,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
48713,mechanical complication of arterio-venous surgical fistula,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
49028,h/o: kidney recipient,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
52088,[V]Preparatory care for dialysis,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
54844,[X]Failure sterile precautions dur kidney dialys/other perf,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
56760,Placement ambulatory apparatus compensation renal failure,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
58618,Arteriovenous shunt NOS,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
59194,Placement ambulatory apparatus- compensate renal failure OS,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
59315,Stenosis of arteriovenous dialysis fistula,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
60302,Creation of graft fistula for dialysis,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
60446,Care of haemodialysis equipment,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
60498,Reversing haemodialysis lines,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
60743,[V]Aftercare involving intermittent dialysis,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
63038,[V]Unspecified aftercare involving intermittent dialysis,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
63063,Insertion of arteriovenous prosthesis,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
63190,Attention to arteriovenous shunt,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
63305,Thrombectomy of arteriovenous fistula,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
63488,[V]Other specified aftercare involving intermittent dialysis,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
63502,Peritoneal dialysis bag procedure,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
64636,Compensation for renal failure NOS,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
64828,Peritoneal dialysis NEC,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
65089,Placement other apparatus- compensate for renal failure NOS,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
65398,Other specified arteriovenous shunt,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
66714,Renal dialysis with complication  without blame,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
69266,Failure of sterile precautions during kidney dialysis,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
69427,Accid cut puncture perf h'ge - perfusion NOS,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
69760,[X]Other dialysis,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
71124,Haemofiltration,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
72336,Priming haemodialysis lines,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
74905,Haemodialysis training,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
83513,Placement other apparatus for compensation for renal failure,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
86419,dialysis fluid glucose level,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
88597,Automated peritoneal dialysis,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
96131,Banding of arteriovenous fistula,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
96184,Accid cut puncture perf h'ge - kidney dialysis,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
96347,Ligation of arteriovenous dialysis fistula,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
98888,peritoneal dialysis sample,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
99692,[v]aftercare involving extracorporeal dialysis,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
100235,Ligation of acquired arteriovenous fistula,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
101124,continuous ambulatory peritoneal dialysis associated perit,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
101736,dialysis fluid urea level,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
101756,Thomas intravascular shunt for dialysis,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
101912,dialysis training,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
104586,flushing of peritoneal dialysis catheter,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
104719,peritoneal dialysis training,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
105436,anaphylactoid reaction due to haemodialysis,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
105742,aneurysm of anastomotic site of dialysis av fistula,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
105760,ruptured aneurysm of dialysis vascular access,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
106720,thrombosis of dialysis arteriovenous fistula,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
106975,haemorrhage of dialysis arteriovenous fistula,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
107082,occlusion of dialysis arteriovenous fistula,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
107188,aneurysm of dialysis arteriovenous fistula,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
107217,arteriovenous fistula thrombosis,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
107220,aneurysm of needle site of dialysis arteriovenous fistula,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
107260,infection of dialysis arteriovenous fistula,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
107719,ligation of arteriovenous dialysis graft,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
107746,stenosis of dialysis vascular access,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
107900,disorders associated with peritoneal dialysis,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
108116,occlusion of dialysis vascular access,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
108213,infection of dialysis arteriovenous graft,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
108423,rupture of dialysis arteriovenous graft,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
16929,Anaemia secondary to renal failure,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
25394,Anaemia secondary to chronic renal failure,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
28684,Hypertensive heart and renal disease with renal failure,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
32423,Hypertensive renal disease with renal failure,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
53940,[X]Other chronic renal failure,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
107901,placement other apparatus- compensate for renal failure os,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
70712,det.ren.func.after ren.transpl,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
72004,Excision of rejected transplanted kidney,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
93366,Interventions associated with transplantation of kidney,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
103429,"post-transplantation of kidney examination, recipient",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
103649,transplantation surgery,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
104049,interventions associated with transplantation of kidney nos,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
104050,os interventions associated with transplantation of kidney,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
105328,Cadaveric renal transplant,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
105724,unexplained episode of renal transplant dysfunction,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
105787,Xenograft renal transplant,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
106620,chronic rejection of renal transplant,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
106866,vascular complication of renal transplant,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
107183,discussion about kidney transplantation,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
107752,urological complication of renal transplant,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
109455,Allotransplantation of kidney from cadaver NEC,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2997,Transplantation of kidney,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
5504,Transplantation of kidney NOS,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
5911,[V]Kidney transplanted,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
11553,Kidney transplant failure and rejection,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
11745,Transplantation of kidney from live donor,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
17253,Renal transplant planned,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
18774,"Renal transplant with complication, without blame",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
24361,Transplantation of kidney from cadaver,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
26862,Exploration of renal transplant,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
48057,Renal tubulo-interstitial disordrs in transplant rejectn,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
48121,Transplant nephrectomy,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
54990,"Kidney transplant with complication, without blame",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
55151,Autotransplant of kidney,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
66705,Allotransplantation of kidney from live donor,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
70874,Other specified transplantation of kidney,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
89924,"Allotransplantation of kidney from cadaver, heart-beating",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
90952,"Pre-transplantation of kidney work-up, recipient",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
96133,"Allotransplantation kidney from cadaver, heart non-beating",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
98364,Allotransplantation of kidney from cadaver,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
100693,[X]Renal tubulo-interstitial disorders/transplant rejection,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
105811,renal transplant rejection,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
10081,Chronic uraemia,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
7045,H/O: Admission in last year for diabetes foot problem,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
18056,Foot abnormality - diabetes related,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
46963,Insulin-dependent diabetes mellitus with renal complications,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
106360,Erectile dysfunction due to diabetes mellitus,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
103902,Type II diabetes mellitus with arthropathy,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
108007,Type I diabetes mellitus with multiple complications,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
109837,Type I diabetes mellitus with renal complications,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
108005,Type 2 diabetes mellitus with multiple complications,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
56803,NIDDM with peripheral circulatory disorder,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
104323,Type II diabetes mellitus with gangrene,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
109197,Type II diabetes mellitus with neuropathic arthropathy,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
109051,Insulin dependent diabetes mellitus with gangrene,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
109865,Type 2 diabetes mellitus with polyneuropathy,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
104639,Type II diabetes mellitus with peripheral angiopathy,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
69124,IDDM with peripheral circulatory disorder,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
107881,Clinical diabetic nephropathy,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
108724,Type I diabetes mellitus with gastroparesis,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
18142,Diabetic cheiroarthropathy,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
64283,Other specified diabetes mellitus with unspecified comps,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
99231,Type I diabetes mellitus with mononeuropathy,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
91942,Type I diabetes mellitus with multiple complications,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
40401,Non-insulin dependent diabetes mellitus with gangrene,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
45491,Diabetes mellitus with unspecified complication,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
54212,Non-insulin-dependent d m with peripheral angiopath,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
62146,Non-insulin-dependent diabetes mellitus with multiple comps,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
93468,Type 1 diabetes mellitus with peripheral angiopathy,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
54856,"Diabetes mellitus, adult onset, with ketoacidosis",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
49640,O/E - left chronic diabetic foot ulcer,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
31053,[D]Widespread diabetic foot gangrene,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
68390,Type 1 diabetes mellitus with ulcer,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
35399,Diabetes mellitus with peripheral circulatory disorder,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
98704,Insulin dependent diabetes mellitus with ulcer,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
53634,[D]Gangrene of toe in diabetic,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
12736,Type 2 diabetes mellitus with gangrene,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
102946,Insulin-dependent diabetes mellitus with renal complications,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
64449,Unspecified diabetes mellitus with multiple complications,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
64357,Diabetes mellitus NOS with unspecified complication,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
65704,Type 2 diabetes mellitus with ulcer,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
55075,Type II diabetes mellitus with ulcer,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
65267,Type 2 diabetes mellitus with multiple complications,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
62352,Type I diabetes mellitus with arthropathy,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
59253,Type 2 diabetes mellitus with arthropathy,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
7328,Cellulitis in diabetic foot,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
102112,Type I diabetes mellitus with gangrene,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
57333,Diabetic cheiropathy,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
49074,Type 2 diabetes mellitus with ulcer,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
18642,Type 1 diabetes mellitus with arthropathy,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
18143,Type II diabetes mellitus with arthropathy,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
54899,Type II diabetes mellitus with peripheral angiopathy,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
18683,Type 1 diabetes mellitus with ulcer,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
60499,Insulin dependent diabetes mellitus with gangrene,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
60699,Type 2 diabetes mellitus with peripheral angiopathy,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
9881,Mixed diabetic ulcer - foot,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
10098,Other specified diabetes mellitus with other spec comps,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
34450,Hyperosmolar non-ketotic state in type 2 diabetes mellitus,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
99311,Type I diabetes mellitus with ophthalmic complications,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
91646,Type II diabetes mellitus with ulcer,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
43227,Type II diabetes mellitus with multiple complications,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
100292,[X]Unspecified diabetes mellitus with renal complications,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
33807,"Diabetes mellitus, adult with gangrene",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
63762,"Diabetes mellitus, adult onset, + unspecified complication",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
49869,Type 2 diabetes mellitus with arthropathy,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
101881,Impaired vision due to diabetic retinopathy,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
44443,Insulin dependent diabetes mellitus with ulcer,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
101311,Insulin dependent diabetes mellitus with polyneuropathy,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
102163,Insulin dependent diabetes mellitus with nephropathy,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
69993,Type 1 diabetes mellitus with gangrene,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
51957,Type I diabetes mellitus with ulcer,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
93878,Type I diabetes mellitus with ulcer,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
32556,Diabetes with gangrene,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
70448,"Diabetes mellitus, juvenile +peripheral circulatory disorder",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
62384,O/E - right chronic diabetic foot ulcer,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
34912,Non-insulin dependent diabetes mellitus with ulcer,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
34152,Diabetic peripheral angiopathy,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
35116,O/E - Left diabetic foot - ulcerated,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
42729,Type I diabetes mellitus with hypoglycaemic coma,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
62107,Type II diabetes mellitus with gangrene,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
102740,Type 1 diabetes mellitus with ophthalmic complications,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
32403,Diabetes mellitus with gangrene,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
37806,Type 2 diabetes mellitus with peripheral angiopathy,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
68792,"Diabetes mellitus, juvenile type, + unspecified complication",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
101735,Insulin-dependent diabetes mellitus with neurological comps,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
100964,Type II diabetes mellitus with ophthalmic complications,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
33343,Diabetes mellitus with other specified manifestation,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
100770,Insulin dependent diabetes mellitus with diabetic cataract,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
65025,Diabetes mellitus NOS with peripheral circulatory disorder,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
102201,Type II diabetes mellitus with nephropathy,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
46150,Type 2 diabetes mellitus with gangrene,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
27921,Foot abnormality - diabetes related,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
35316,O/E - Right diabetic foot - ulcerated,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
24327,Ischaemic ulcer diabetic foot,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
